CEP;COD_SETOR;COD_UF;COD_MUNICIPIO;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR
13500450;354390705000024P;35;3543907;AVENIDA;;OITO
13500450;354390705000024P;35;3543907;AVENIDA;;OITO
13500450;354390705000024P;35;3543907;AVENIDA;;OITO
13500450;354390705000024P;35;3543907;AVENIDA;;OITO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13505300;354390705000155P;35;3543907;RUA;;M DEZENOVE
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500440;354390705000024P;35;3543907;AVENIDA;;OITO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500421;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500421;354390705000006P;35;3543907;AVENIDA;;QUATRO
13500421;354390705000006P;35;3543907;AVENIDA;;QUATRO
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13507024;354390705000447P;35;3543907;RUA;;CINCO F
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504057;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13500460;354390705000007P;35;3543907;AVENIDA;;12
13500460;354390705000007P;35;3543907;AVENIDA;;12
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13504069;354390705000112P;35;3543907;AVENIDA;;PAULISTA
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500090;354390705000003P;35;3543907;RUA;;10
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507008;354390705000447P;35;3543907;AVENIDA;;SETE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13507014;354390705000447P;35;3543907;AVENIDA;;TREZE F
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500180;354390705000007P;35;3543907;RUA;;CINCO
13500181;354390705000007P;35;3543907;RUA;;CINCO
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13507026;354390705000447P;35;3543907;RUA;;SEIS F
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13503654;354390705000233P;35;3543907;AVENIDA;;ONZE JW
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS SE
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS SE
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS SE
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS SE
13504624;354390705000103P;35;3543907;AVENIDA;;CINQUENTA E DOIS SE
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
13502746;354390705000208P;35;3543907;RUA;;SEIS
